,CUSTOMER_CODE,CUSTOMER_GROUP,ITEM_CODE,Model,MaterialName,DIAMETER1,DIAMETER2,THICKNESS,LENGTH,ColorName,ProcessName,SurfaceName,INV_DV,HideInCUS030
262,C07295,OTHER,|0200220139|15.90|0.00|1.600|0.000,,STKM11A,15.9,0.0,1.6,6000.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
266,C07011,VINFAST,|0200220139|25.40|0.00|2.000|0.000,,STKM11A,25.4,0.0,2.0,5870.0,IBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
268,C07001,HONDA,|0200226010|19.10|0.00|2.000|0.000,K1WA-HII,STAM390G,19.1,0.0,2.0,5600.0,NBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
269,C07005,YAMAHA,|0200262901|45.00|0.00|1.200|0.000,,SUS409L,45.0,0.0,1.2,1000.0,NBC,Brushing,Cold  Rolled Steel ,,False
270,C07038,TTVN,|0200220810|19.10|0.00|2.300|0.000,,STKM13A,19.1,0.0,2.3,371.7,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
271,C07002,YAMAHA,|0200226240|28.60|0.00|1.600|0.000,,STKMHT590,28.6,0.0,1.6,363.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
273,C07038,TTVN,|0200220139|25.40|0.00|1.600|0.000,,STKM11A,25.4,0.0,1.6,1488.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
274,C07002,YAMAHA,|0200226117|28.60|0.00|2.000|0.000,,STKMHT490,28.6,0.0,2.0,312.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
275,C07001,HONDA,|0200226010|19.10|0.00|2.000|0.000,,STAM390G,19.1,0.0,2.0,5000.0,NBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
276,C07029,HONDA,|0200226010|25.40|0.00|1.400|0.000,,STAM390G,25.4,0.0,1.4,5470.0,NBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
277,C07031,HONDA,|0200226010|31.80|0.00|2.600|0.000,K56,STAM390G,31.8,0.0,2.6,5600.0,IBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
279,C07295,OTHER,|0200226339|50.00|30.00|1.600|0.000,,STKMRR290,50.0,30.0,1.6,6450.0,NBC,As Cut,"Pickled and Oiled,Hot rolled steel",,False
280,C07008,VINFAST,|0200220139|25.40|0.00|2.600|0.000,,STKM11A,25.4,0.0,2.6,274.7,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
281,C07048,VINFAST,|0200220139|38.10|0.00|2.000|0.000,,STKM11A,38.1,0.0,2.0,1340.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
282,C07011,VINFAST,|0200225939|15.90|0.00|1.600|0.000,,STAM290GA,15.9,0.0,1.6,5800.0,NBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
283,C07050,VINFAST,|0200220126|42.70|0.00|3.500|0.000,V5 CITY,STKM11A,42.7,0.0,3.5,268.1,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
284,C07027,OTHER,|0200226010|31.80|0.00|1.400|0.000,CMS,STAM390G,31.8,0.0,1.4,5750.0,IBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
285,C07027,OTHER,|0200226010|31.80|0.00|1.400|0.000,CMS,STAM390G,31.8,0.0,1.4,5510.0,IBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
286,C07048,VINFAST,|0200226010|34.00|0.00|2.000|0.000,,STAM390G,34.0,0.0,2.0,229.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
287,C07050,VINFAST,|0200220139|38.10|0.00|2.000|0.000,VF,STKM11A,38.1,0.0,2.0,1500.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
288,C07011,VINFAST,|0200226010|22.20|0.00|2.000|0.000,,STAM390G,22.2,0.0,2.0,5999.0,IBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
289,C07008,YAMAHA,|0200220139|15.90|0.00|2.300|0.000,BFM,STKM11A,15.9,0.0,2.3,270.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
290,C07295,OTHER,|0200230119|22.20|0.00|1.200|0.000,,STKM11A,22.2,0.0,1.2,5800.0,NBC,Brushing,Cold  Rolled Steel ,,False
291,C07032,HONDA,|0200226010|38.10|0.00|2.000|0.000,SP,STAM390G,38.1,0.0,2.0,908.0,IBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
292,C07031,HONDA,|0200226010|22.20|0.00|2.000|0.000,K12/K2TA/K2SG,STAM390G,22.2,0.0,2.0,5360.0,IBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
294,C07001,HONDA,|0200226010|22.20|0.00|2.000|0.000,"K1WF
",STAM390G,22.2,0.0,2.0,5600.0,NBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
296,C07038,TTVN,|0200220810|19.10|0.00|1.600|0.000,,STKM13A,19.1,0.0,1.6,450.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
297,C07002,YAMAHA,|0200226117|25.40|0.00|1.600|0.000,,STKMHT490,25.4,0.0,1.6,665.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
299,C07001,HONDA,|0200226010|22.20|0.00|2.300|0.000,K2PJ,STAM390G,22.2,0.0,2.3,5500.0,NBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
300,C07038,TTVN,|0200220810|19.10|0.00|1.600|0.000,,STKM13A,19.1,0.0,1.6,636.5,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
301,C07002,YAMAHA,|0200220139|15.90|0.00|1.600|0.000,,STKM11A,15.9,0.0,1.6,68.4,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
303,C07032,HONDA,|0200226010|38.10|0.00|2.000|0.000,SP,STAM390G,38.1,0.0,2.0,908.0,IBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
304,C07031,HONDA,|0200226010|42.70|0.00|1.400|0.000,K2TA-VT,STAM390G,42.7,0.0,1.4,5420.0,NBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
305,C07008,YAMAHA,|0200226117|38.10|0.00|1.800|0.000,,STKMHT490,38.1,0.0,1.8,100.0,IBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
306,C07011,VINFAST,|0200226010|34.00|0.00|2.000|0.000,,STAM390G,34.0,0.0,2.0,6000.0,IBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
307,C07295,OTHER,|0200220139|15.90|0.00|1.600|0.000,,STKM11A,15.9,0.0,1.6,747.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
308,C07050,VINFAST,|0200220139|22.20|0.00|2.000|0.000,VF,STKM11A,22.2,0.0,2.0,670.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
309,C07027,OTHER,|0200226010|31.80|0.00|1.400|0.000,CMS,STAM390G,31.8,0.0,1.4,5650.0,IBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
310,C07050,VINFAST,|0200220139|38.10|0.00|2.000|0.000,VF,STKM11A,38.1,0.0,2.0,1340.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
311,C07295,OTHER,|0200220810|19.10|0.00|1.600|0.000,,STKM13A,19.1,0.0,1.6,290.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
312,C07032,HONDA,|0200226010|45.00|0.00|2.300|0.000,K2TA,STAM390G,45.0,0.0,2.3,736.5,IBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
313,C07008,YAMAHA,|0200220139|12.70|0.00|2.000|0.000,BFM,STKM11A,12.7,0.0,2.0,280.5,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
314,C07011,VINFAST,|0200226010|19.10|0.00|2.000|0.000,,STAM390G,19.1,0.0,2.0,6300.0,NBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
317,C07002,YAMAHA,|0200220139|15.90|0.00|1.600|0.000,,STKM11A,15.9,0.0,1.6,121.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
319,C07001,HONDA,|0200226010|22.20|0.00|2.900|0.000,K1YA/K1ZA,STAM390G,22.2,0.0,2.9,5800.0,NBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
320,C07001,HONDA,|0200226010|25.40|0.00|1.600|0.000,,STAM390G,25.4,0.0,1.6,5100.0,NBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
321,C07038,TTVN,|0200220810|25.40|0.00|1.400|0.000,,STKM13A,25.4,0.0,1.4,474.5,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
322,C07002,YAMAHA,|0200220139|15.90|0.00|1.600|0.000,,STKM11A,15.9,0.0,1.6,110.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
323,C07005,YAMAHA,|0200230119|22.20|0.00|1.200|0.000,,STKM11A,22.2,0.0,1.2,6000.0,IBC,Piping(Pre-End),Cold  Rolled Steel ,,False
324,C07031,HONDA,|0200225900|15.00|10.30|2.350|0.000,"K2CA, K1NA",STAM290GA,15.0,10.3,2.35,5700.0,IBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
326,C07011,VINFAST,|0200226010|28.60|0.00|2.000|0.000,,STAM390G,28.6,0.0,2.0,6000.0,IBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
328,C07295,OTHER,|0200220810|19.10|0.00|1.600|0.000,,STKM13A,19.1,0.0,1.6,801.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
329,C07050,VINFAST,|0200220810|34.00|0.00|2.000|0.000,V5 LITE,STKM13A,34.0,0.0,2.0,735.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
330,C07050,VINFAST,|0200220810|48.60|0.00|2.600|0.000,V5 CITY/V5 LITE/VF,STKM13A,48.6,0.0,2.6,532.5,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
331,C07295,OTHER,|0200220139|25.40|0.00|1.600|0.000,,STKM11A,25.4,0.0,1.6,1266.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
332,C07032,HONDA,|0200226010|40.00|20.00|1.600|0.000,K56,STAM390G,40.0,20.0,1.6,741.0,IBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
333,C07011,HONDA,|0200230742|25.00|55.00|1.600|0.000,K56R/K2PF/K2PA,HSST590C,25.0,55.0,1.6,551.0,IBC,Grind Face,Cold  Rolled Steel ,,False
334,C07029,HONDA,|0200226010|31.80|0.00|1.400|0.000,,STAM390G,31.8,0.0,1.4,5240.0,NBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
336,C07005,YAMAHA,|0200220139|22.20|0.00|2.000|0.000,,STKM11A,22.2,0.0,2.0,5800.0,IBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
337,C07038,TTVN,|0200220810|25.40|0.00|1.600|0.000,,STKM13A,25.4,0.0,1.6,515.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
338,C07002,YAMAHA,|0200226240|19.10|0.00|1.600|0.000,,STKMHT590,19.1,0.0,1.6,380.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
340,C07001,HONDA,|0200226010|25.40|0.00|2.600|0.000,K1NA/K1NF,STAM390G,25.4,0.0,2.6,5100.0,IBC,Piping(Pre-End),"Pickled and Oiled,Hot rolled steel",,False
341,C07038,TTVN,|0200220810|25.40|0.00|1.600|0.000,,STKM13A,25.4,0.0,1.6,567.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
342,C07002,YAMAHA,|0200226240|19.10|0.00|1.600|0.000,,STKMHT590,19.1,0.0,1.6,362.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
