CUSTOMER_CODE,ITEM_CODE,GROUP_CODE,GROUP_NAME,DIAMETER1,DIAMETER2,THICKNESS,LENGTH,BeatCut,TotalLast_StockOut,TotalStockOut,HisStockOut,StockOut,TotalCurrentStock,TotalPln,PlnQty,future_Stock,ikey
C07002,|0200226010|19.10|0.00|1.600|0.000,60,STAM390G,19.1,0.0,1.6,156.0,NBC,8466.0,4422.0,8466.0,4422.0,5954.0,3598.0,3598.0,2356.0,60xSTAM390Gx19.1x0x1.6x156
C07029,|0200226010|19.10|0.00|1.600|0.000,60,STAM390G,19.1,0.0,1.6,5460.0,NBC,3254.0,1953.0,3254.0,1953.0,3689.0,868.0,868.0,2821.0,60xSTAM390Gx19.1x0x1.6x5460
,|0200226010|19.10|0.00|1.600|0.000,60,STAM390G,19.1,0.0,1.6,5680.0,NBC,,,,,278.0,,,278.0,60xSTAM390Gx19.1x0x1.6x5680
C07030,|0200226010|19.10|0.00|1.600|0.000,60,STAM390G,19.1,0.0,1.6,5700.0,NBC,651.0,760.0,651.0,760.0,976.0,,,976.0,60xSTAM390Gx19.1x0x1.6x5700
C07029,|0200226010|19.10|0.00|1.600|0.000,60,STAM390G,19.1,0.0,1.6,5860.0,NBC,801.0,434.0,801.0,434.0,1302.0,434.0,434.0,868.0,60xSTAM390Gx19.1x0x1.6x5860
C07029,|0200226010|19.10|0.00|2.300|0.000,60,STAM390G,19.1,0.0,2.3,5570.0,NBC,367.0,434.0,367.0,434.0,806.0,100.0,100.0,706.0,60xSTAM390Gx19.1x0x2.3x5570
C07001,|0200226010|19.10|0.00|2.000|0.000,60,STAM390G,19.1,0.0,2.0,5000.0,NBC,250.0,50.0,250.0,50.0,167.0,,,167.0,60xSTAM390Gx19.1x0x2x5000
C07001,|0200226010|19.10|0.00|2.000|0.000,60,STAM390G,19.1,0.0,2.0,5300.0,NBC,,134.0,0.0,134.0,169.0,,,169.0,60xSTAM390Gx19.1x0x2x5300
C07031,|0200226010|19.10|0.00|2.000|0.000,60,STAM390G,19.1,0.0,2.0,5460.0,NBC,554.0,381.0,381.0,381.0,991.0,,,991.0,60xSTAM390Gx19.1x0x2x5460
C07035,|0200226010|19.10|0.00|2.000|0.000,60,STAM390G,19.1,0.0,2.0,5460.0,NBC,554.0,381.0,173.0,0.0,991.0,,,991.0,60xSTAM390Gx19.1x0x2x5460
C07001,|0200226010|19.10|0.00|2.000|0.000,60,STAM390G,19.1,0.0,2.0,5500.0,NBC,,50.0,0.0,50.0,0.0,,,0.0,60xSTAM390Gx19.1x0x2x5500
,|0200226010|19.10|0.00|2.000|0.000,60,STAM390G,19.1,0.0,2.0,5600.0,NBC,,,,,217.0,,,217.0,60xSTAM390Gx19.1x0x2x5600
C07029,|0200226010|19.10|0.00|2.000|0.000,60,STAM390G,19.1,0.0,2.0,5800.0,NBC,945.0,507.0,100.0,0.0,1348.0,,,1348.0,60xSTAM390Gx19.1x0x2x5800
C07037,|0200226010|19.10|0.00|2.000|0.000,60,STAM390G,19.1,0.0,2.0,5800.0,NBC,945.0,507.0,845.0,507.0,1348.0,,,1348.0,60xSTAM390Gx19.1x0x2x5800
C07037,|0200226010|19.10|0.00|2.000|0.000,60,STAM390G,19.1,0.0,2.0,5900.0,NBC,845.0,1352.0,845.0,1352.0,1032.0,,,1032.0,60xSTAM390Gx19.1x0x2x5900
,|0200226010|19.10|0.00|2.000|0.000,60,STAM390G,19.1,0.0,2.0,82.0,NBC,,,,,11.0,,,11.0,60xSTAM390Gx19.1x0x2x82
C07029,|0200236041|22.20|0.00|1.200|0.000,60,STAM390G,22.2,0.0,1.2,5480.0,NBC,2197.0,1183.0,2197.0,1183.0,2667.0,507.0,507.0,2160.0,60xSTAM390Gx22.2x0x1.2x5480
C07045,|0200236041|22.20|0.00|1.200|0.000,60,STAM390G,22.2,0.0,1.2,5570.0,NBC,434.0,217.0,434.0,217.0,434.0,,,434.0,60xSTAM390Gx22.2x0x1.2x5570
,|0200226010|22.20|0.00|1.400|0.000,60,STAM390G,22.2,0.0,1.4,5190.0,IBC,,,,,507.0,,,507.0,60xSTAM390Gx22.2x0x1.4x5190
C07029,|0200226010|22.20|0.00|1.400|0.000,60,STAM390G,22.2,0.0,1.4,5190.0,IBC,,,,,507.0,438.0,438.0,69.0,60xSTAM390Gx22.2x0x1.4x5190
C07029,|0200226010|22.20|0.00|1.400|0.000,60,STAM390G,22.2,0.0,1.4,5420.0,IBC,1571.0,507.0,1571.0,507.0,1766.0,507.0,507.0,1259.0,60xSTAM390Gx22.2x0x1.4x5420
C07029,|0200226010|22.20|0.00|1.600|0.000,60,STAM390G,22.2,0.0,1.6,5370.0,NBC,507.0,507.0,507.0,507.0,1151.0,100.0,100.0,1051.0,60xSTAM390Gx22.2x0x1.6x5370
C07031,|0200226010|22.20|0.00|1.600|0.000,60,STAM390G,22.2,0.0,1.6,5900.0,IBC,10.0,,10.0,0.0,6.0,,,6.0,60xSTAM390Gx22.2x0x1.6x5900
C07001,|0200226010|22.20|0.00|2.300|0.000,60,STAM390G,22.2,0.0,2.3,5500.0,NBC,169.0,169.0,169.0,169.0,569.0,,,569.0,60xSTAM390Gx22.2x0x2.3x5500
C07011,|0200226010|22.20|0.00|2.300|0.000,60,STAM390G,22.2,0.0,2.3,6000.0,IBC,1085.0,868.0,1085.0,868.0,945.0,,,945.0,60xSTAM390Gx22.2x0x2.3x6000
C07030,|0200226010|22.20|0.00|2.900|0.000,60,STAM390G,22.2,0.0,2.9,5700.0,NBC,69.0,108.0,69.0,108.0,101.0,,,101.0,60xSTAM390Gx22.2x0x2.9x5700
C07031,|0200226010|22.20|0.00|2.900|0.000,60,STAM390G,22.2,0.0,2.9,5740.0,NBC,637.0,273.0,637.0,273.0,468.0,91.0,91.0,377.0,60xSTAM390Gx22.2x0x2.9x5740
C07001,|0200226010|22.20|0.00|2.900|0.000,60,STAM390G,22.2,0.0,2.9,5800.0,NBC,280.0,127.0,280.0,127.0,370.0,,,370.0,60xSTAM390Gx22.2x0x2.9x5800
C07029,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,5160.0,NBC,1690.0,845.0,1690.0,845.0,2028.0,676.0,676.0,1352.0,60xSTAM390Gx22.2x0x2x5160
,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,5340.0,IBC,,,,,508.0,,,508.0,60xSTAM390Gx22.2x0x2x5340
C07031,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,5360.0,IBC,2159.0,2032.0,2159.0,2032.0,3429.0,635.0,635.0,2794.0,60xSTAM390Gx22.2x0x2x5360
,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,5362.0,IBC,,,,,127.0,,,127.0,60xSTAM390Gx22.2x0x2x5362
C07001,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,5600.0,NBC,169.0,169.0,169.0,169.0,169.0,,,169.0,60xSTAM390Gx22.2x0x2x5600
C07031,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,5630.0,IBC,2159.0,1016.0,2159.0,1016.0,1397.0,,,1397.0,60xSTAM390Gx22.2x0x2x5630
C07029,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,5680.0,NBC,338.0,845.0,338.0,845.0,3951.0,507.0,507.0,3444.0,60xSTAM390Gx22.2x0x2x5680
,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,5999.0,IBC,,,,,6838.0,,,6838.0,60xSTAM390Gx22.2x0x2x5999
C07029,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,6370.0,NBC,1859.0,169.0,1859.0,169.0,0.0,,,0.0,60xSTAM390Gx22.2x0x2x6370
C07029,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,6410.0,NBC,438.0,507.0,438.0,507.0,2266.0,269.0,269.0,1997.0,60xSTAM390Gx22.2x0x2x6410
C07032,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,737.0,IBC,160.0,,160.0,0.0,41.0,120.0,120.0,-79.0,60xSTAM390Gx22.2x0x2x737
C07032,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,738.0,IBC,309.0,250.0,309.0,250.0,33.0,,,33.0,60xSTAM390Gx22.2x0x2x738
C07032,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,740.5,IBC,21829.0,9291.0,21829.0,9291.0,18625.0,5608.0,5608.0,13017.0,60xSTAM390Gx22.2x0x2x740.5
C07032,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,741.0,IBC,78704.0,47389.0,78704.0,47389.0,38919.0,24258.0,24258.0,14661.0,60xSTAM390Gx22.2x0x2x741
,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,742.0,IBC,,,,,0.0,,,0.0,60xSTAM390Gx22.2x0x2x742
,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,742.5,IBC,,,,,3490.0,,,3490.0,60xSTAM390Gx22.2x0x2x742.5
,|0200226010|22.20|0.00|2.000|0.000,60,STAM390G,22.2,0.0,2.0,757.0,IBC,,,,,59.0,,,59.0,60xSTAM390Gx22.2x0x2x757
C07029,|0200226010|25.40|0.00|1.400|0.000,60,STAM390G,25.4,0.0,1.4,5470.0,NBC,177.0,127.0,177.0,127.0,254.0,50.0,50.0,204.0,60xSTAM390Gx25.4x0x1.4x5470
C07038,|0200226010|25.40|0.00|1.600|0.000,60,STAM390G,25.4,0.0,1.6,443.4,IBC,875.0,655.0,875.0,655.0,9.0,,,9.0,60xSTAM390Gx25.4x0x1.6x443.4
,|0200226010|25.40|0.00|1.600|0.000,60,STAM390G,25.4,0.0,1.6,444.9,IBC,,,,,0.0,,,0.0,60xSTAM390Gx25.4x0x1.6x444.9
C07038,|0200226010|25.40|0.00|1.600|0.000,60,STAM390G,25.4,0.0,1.6,462.8,IBC,875.0,655.0,875.0,655.0,19.0,,,19.0,60xSTAM390Gx25.4x0x1.6x462.8
,|0200226010|25.40|0.00|1.600|0.000,60,STAM390G,25.4,0.0,1.6,464.3,IBC,,,,,0.0,,,0.0,60xSTAM390Gx25.4x0x1.6x464.3
C07001,|0200226010|25.40|0.00|1.600|0.000,60,STAM390G,25.4,0.0,1.6,5100.0,IBC,,169.0,0.0,169.0,0.0,,,0.0,60xSTAM390Gx25.4x0x1.6x5100
,|0200226010|25.40|0.00|1.600|0.000,60,STAM390G,25.4,0.0,1.6,5763.0,NBC,,,,,55.0,,,55.0,60xSTAM390Gx25.4x0x1.6x5763
,|0200226010|25.40|0.00|1.600|0.000,60,STAM390G,25.4,0.0,1.6,5861.0,IBC,,,,,123.0,,,123.0,60xSTAM390Gx25.4x0x1.6x5861
,|0200226010|25.40|0.00|1.600|0.000,60,STAM390G,25.4,0.0,1.6,6113.0,IBC,,,,,282.0,,,282.0,60xSTAM390Gx25.4x0x1.6x6113
C07001,|0200226010|25.40|0.00|2.600|0.000,60,STAM390G,25.4,0.0,2.6,5100.0,IBC,254.0,381.0,254.0,381.0,543.0,127.0,127.0,416.0,60xSTAM390Gx25.4x0x2.6x5100
C07031,|0200226010|25.40|0.00|2.000|0.000,60,STAM390G,25.4,0.0,2.0,6372.0,NBC,12.0,,12.0,0.0,35.0,,,35.0,60xSTAM390Gx25.4x0x2x6372
C07002,|0200226010|25.40|0.00|3.200|0.000,60,STAM390G,25.4,0.0,3.2,2700.0,NBC,230.0,,230.0,0.0,3.0,,,3.0,60xSTAM390Gx25.4x0x3.2x2700
C07001,|0200226010|25.40|0.00|3.200|0.000,60,STAM390G,25.4,0.0,3.2,5100.0,IBC,802.0,728.0,802.0,728.0,819.0,91.0,91.0,728.0,60xSTAM390Gx25.4x0x3.2x5100
C07045,|0200226010|25.40|0.00|3.200|0.000,60,STAM390G,25.4,0.0,3.2,5460.0,NBC,1729.0,1365.0,1729.0,1365.0,2254.0,455.0,455.0,1799.0,60xSTAM390Gx25.4x0x3.2x5460
C07029,|0200236041|28.60|0.00|1.200|0.000,60,STAM390G,28.6,0.0,1.2,5070.0,NBC,5407.0,3718.0,5407.0,3718.0,7943.0,1521.0,1521.0,6422.0,60xSTAM390Gx28.6x0x1.2x5070
C07031,|0200226010|28.60|0.00|1.600|0.000,60,STAM390G,28.6,0.0,1.6,5450.0,IBC,3175.0,1524.0,3175.0,1524.0,2971.0,,,2971.0,60xSTAM390Gx28.6x0x1.6x5450
,|0200226010|28.60|0.00|1.600|0.000,60,STAM390G,28.6,0.0,1.6,6300.0,IBC,,,,,169.0,,,169.0,60xSTAM390Gx28.6x0x1.6x6300
C07001,|0200226010|28.60|0.00|2.000|0.000,60,STAM390G,28.6,0.0,2.0,5500.0,NBC,406.0,635.0,146.0,635.0,301.0,,,301.0,60xSTAM390Gx28.6x0x2x5500
C07035,|0200226010|28.60|0.00|2.000|0.000,60,STAM390G,28.6,0.0,2.0,5500.0,NBC,406.0,635.0,260.0,0.0,301.0,,,301.0,60xSTAM390Gx28.6x0x2x5500
C07031,|0200226010|28.60|0.00|3.200|0.000,60,STAM390G,28.6,0.0,3.2,5925.0,IBC,61.0,183.0,61.0,183.0,241.0,,,241.0,60xSTAM390Gx28.6x0x3.2x5925
C07029,|0200226010|31.80|0.00|1.400|0.000,60,STAM390G,31.8,0.0,1.4,5240.0,NBC,455.0,546.0,455.0,546.0,1085.0,141.0,141.0,944.0,60xSTAM390Gx31.8x0x1.4x5240
,|0200226010|31.80|0.00|1.400|0.000,60,STAM390G,31.8,0.0,1.4,895.0,NBC,,,,,4.0,,,4.0,60xSTAM390Gx31.8x0x1.4x895
C07011,|0200226010|31.80|0.00|1.600|0.000,60,STAM390G,31.8,0.0,1.6,5820.0,IBC,728.0,546.0,728.0,546.0,3061.0,364.0,364.0,2697.0,60xSTAM390Gx31.8x0x1.6x5820
C07002,|0200226010|31.80|0.00|2.300|0.000,60,STAM390G,31.8,0.0,2.3,40.8,NBC,71247.0,60595.0,71247.0,60595.0,33285.0,14988.0,14988.0,18297.0,60xSTAM390Gx31.8x0x2.3x40.8
,|0200226010|31.80|0.00|2.300|0.000,60,STAM390G,31.8,0.0,2.3,42.3,NBC,,,,,8876.0,,,8876.0,60xSTAM390Gx31.8x0x2.3x42.3
,|0200226010|31.80|0.00|2.300|0.000,60,STAM390G,31.8,0.0,2.3,5965.0,NBC,,,,,496.0,,,496.0,60xSTAM390Gx31.8x0x2.3x5965
C07029,|0200226010|31.80|0.00|2.600|0.000,60,STAM390G,31.8,0.0,2.6,5350.0,NBC,50.0,182.0,50.0,182.0,348.0,,,348.0,60xSTAM390Gx31.8x0x2.6x5350
C07031,|0200226010|31.80|0.00|2.600|0.000,60,STAM390G,31.8,0.0,2.6,5600.0,IBC,183.0,244.0,183.0,244.0,364.0,61.0,61.0,303.0,60xSTAM390Gx31.8x0x2.6x5600
C07001,|0200226010|32.00|32.00|2.300|0.000,60,STAM390G,32.0,32.0,2.3,5500.0,IBC,187.0,448.0,162.0,448.0,0.0,,,0.0,60xSTAM390Gx32x32x2.3x5500
C07011,|0200226010|32.00|32.00|2.300|0.000,60,STAM390G,32.0,32.0,2.3,5500.0,IBC,187.0,448.0,25.0,0.0,0.0,,,0.0,60xSTAM390Gx32x32x2.3x5500
C07045,|0200226010|34.00|0.00|2.600|0.000,60,STAM390G,34.0,0.0,2.6,5850.0,IBC,244.0,427.0,244.0,427.0,504.0,,,504.0,60xSTAM390Gx34x0x2.6x5850
,|0200226010|38.10|0.00|2.600|0.000,60,STAM390G,38.1,0.0,2.6,5000.0,NBC,,,,,169.0,,,169.0,60xSTAM390Gx38.1x0x2.6x5000
,|0200226010|38.10|0.00|2.000|0.000,60,STAM390G,38.1,0.0,2.0,6298.0,IBC,,,,,3810.0,,,3810.0,60xSTAM390Gx38.1x0x2x6298
C07031,|0200226010|38.10|0.00|2.000|0.000,60,STAM390G,38.1,0.0,2.0,693.0,IBC,41100.0,21050.0,41100.0,21050.0,13423.0,10675.0,10675.0,2748.0,60xSTAM390Gx38.1x0x2x693
,|0200226010|38.10|0.00|2.000|0.000,60,STAM390G,38.1,0.0,2.0,908.0,IBC,,,,,9.0,,,9.0,60xSTAM390Gx38.1x0x2x908
,|0200226010|38.10|0.00|3.200|0.000,60,STAM390G,38.1,0.0,3.2,5979.0,NBC,,,,,94.0,,,94.0,60xSTAM390Gx38.1x0x3.2x5979
C07002,|0200226010|38.10|0.00|3.200|0.000,60,STAM390G,38.1,0.0,3.2,84.5,NBC,4292.0,3686.0,4292.0,3686.0,3894.0,,,3894.0,60xSTAM390Gx38.1x0x3.2x84.5
,|0200226010|40.00|20.00|1.600|0.000,60,STAM390G,40.0,20.0,1.6,6378.0,IBC,,,,,178.0,,,178.0,60xSTAM390Gx40x20x1.6x6378
,|0200226010|40.00|20.00|1.600|0.000,60,STAM390G,40.0,20.0,1.6,741.0,IBC,,,,,21.0,,,21.0,60xSTAM390Gx40x20x1.6x741
C07032,|0200226010|40.00|20.00|1.600|0.000,60,STAM390G,40.0,20.0,1.6,899.5,IBC,,,,,,28.0,28.0,-28.0,60xSTAM390Gx40x20x1.6x899.5
C07031,|0200226010|42.70|0.00|1.400|0.000,60,STAM390G,42.7,0.0,1.4,5340.0,IBC,4150.0,3540.0,4150.0,3540.0,7080.0,1770.0,1770.0,5310.0,60xSTAM390Gx42.7x0x1.4x5340
,|0200226010|42.70|0.00|1.400|0.000,60,STAM390G,42.7,0.0,1.4,5652.0,IBC,,,,,2765.0,,,2765.0,60xSTAM390Gx42.7x0x1.4x5652
C07031,|0200226010|42.70|0.00|1.400|0.000,60,STAM390G,42.7,0.0,1.4,795.0,IBC,16172.0,11104.0,16172.0,11104.0,5773.0,5772.0,5772.0,1.0,60xSTAM390Gx42.7x0x1.4x795
,|0200226010|42.70|0.00|1.600|0.000,60,STAM390G,42.7,0.0,1.6,5622.0,IBC,,,,,2818.0,,,2818.0,60xSTAM390Gx42.7x0x1.6x5622
C07031,|0200226010|42.70|0.00|1.600|0.000,60,STAM390G,42.7,0.0,1.6,795.0,IBC,16026.0,9868.0,16026.0,9868.0,6244.0,5758.0,5758.0,486.0,60xSTAM390Gx42.7x0x1.6x795
C07001,|0200226010|42.70|0.00|1.600|0.000,60,STAM390G,42.7,0.0,1.6,840.0,IBC,,51.0,0.0,51.0,154.0,,,154.0,60xSTAM390Gx42.7x0x1.6x840
C07029,|0200226010|42.70|0.00|2.300|0.000,60,STAM390G,42.7,0.0,2.3,5090.0,NBC,1037.0,549.0,1037.0,549.0,1739.0,488.0,488.0,1251.0,60xSTAM390Gx42.7x0x2.3x5090
C07029,|0200226010|42.70|0.00|2.000|0.000,60,STAM390G,42.7,0.0,2.0,6078.0,IBC,20.0,,20.0,0.0,96.0,,,96.0,60xSTAM390Gx42.7x0x2x6078
,|0200226010|42.70|0.00|2.000|0.000,60,STAM390G,42.7,0.0,2.0,748.5,IBC,,,,,100.0,,,100.0,60xSTAM390Gx42.7x0x2x748.5
C07031,|0200226010|42.70|0.00|2.000|0.000,60,STAM390G,42.7,0.0,2.0,860.0,IBC,52.0,,52.0,0.0,8.0,,,8.0,60xSTAM390Gx42.7x0x2x860
,|0200226010|45.00|0.00|2.300|0.000,60,STAM390G,45.0,0.0,2.3,5951.0,IBC,,,,,3264.0,,,3264.0,60xSTAM390Gx45x0x2.3x5951
C07032,|0200226010|45.00|0.00|2.300|0.000,60,STAM390G,45.0,0.0,2.3,736.5,IBC,33791.0,21432.0,33791.0,21432.0,12605.0,11892.0,11892.0,713.0,60xSTAM390Gx45x0x2.3x736.5
C07001,|0200226010|48.60|0.00|3.500|0.000,60,STAM390G,48.6,0.0,3.5,5400.0,IBC,308.0,88.0,308.0,88.0,308.0,,,308.0,60xSTAM390Gx48.6x0x3.5x5400
C07011,|0200226010|48.60|0.00|3.500|0.000,60,STAM390G,48.6,0.0,3.5,5750.0,IBC,732.0,366.0,732.0,366.0,1342.0,305.0,305.0,1037.0,60xSTAM390Gx48.6x0x3.5x5750
C07011,|0200226010|48.60|0.00|3.500|0.000,60,STAM390G,48.6,0.0,3.5,5880.0,IBC,4087.0,2135.0,4087.0,2135.0,5138.0,1281.0,1281.0,3857.0,60xSTAM390Gx48.6x0x3.5x5880
,|0200226010|54.00|0.00|2.600|0.000,60,STAM390G,54.0,0.0,2.6,4900.0,IBC,,,,,16.0,,,16.0,60xSTAM390Gx54x0x2.6x4900
C07001,|0200226010|54.00|0.00|2.900|0.000,60,STAM390G,54.0,0.0,2.9,6366.0,IBC,,37.0,0.0,37.0,73.0,,,73.0,60xSTAM390Gx54x0x2.9x6366
C07032,|0200226010|54.00|0.00|2.900|0.000,60,STAM390G,54.0,0.0,2.9,700.0,IBC,345.0,175.0,345.0,175.0,305.0,270.0,270.0,35.0,60xSTAM390Gx54x0x2.9x700
,|0200226010|54.00|0.00|3.200|0.000,60,STAM390G,54.0,0.0,3.2,203.0,NBC,,,,,30.0,,,30.0,60xSTAM390Gx54x0x3.2x203
,|0200226010|54.00|0.00|3.200|0.000,60,STAM390G,54.0,0.0,3.2,6241.0,NBC,,,,,55.0,,,55.0,60xSTAM390Gx54x0x3.2x6241
C07031,|0200226010|54.00|20.00|2.000|0.000,60,STAM390G,54.0,20.0,2.0,560.0,IBC,9128.0,9616.0,9128.0,9616.0,5883.0,3500.0,3500.0,2383.0,60xSTAM390Gx54x20x2x560
,|0200226010|54.00|20.00|2.000|0.000,60,STAM390G,54.0,20.0,2.0,6285.0,IBC,,,,,923.0,,,923.0,60xSTAM390Gx54x20x2x6285
,|0200226010|60.50|0.00|2.300|0.000,60,STAM390G,60.5,0.0,2.3,6019.0,IBC,,,,,83.0,,,83.0,60xSTAM390Gx60.5x0x2.3x6019
C07032,|0200226010|60.50|0.00|2.300|0.000,60,STAM390G,60.5,0.0,2.3,744.4,IBC,,6.0,0.0,6.0,211.0,156.0,156.0,55.0,60xSTAM390Gx60.5x0x2.3x744.4
C07002,|0200226117|15.90|0.00|1.600|0.000,61,STKMHT490,15.9,0.0,1.6,1677.0,NBC,1523.0,,1523.0,0.0,151.0,,,151.0,61xSTKMHT490x15.9x0x1.6x1677
C07002,|0200226117|15.90|0.00|1.600|0.000,61,STKMHT490,15.9,0.0,1.6,279.0,NBC,632.0,320.0,632.0,320.0,1297.0,280.0,280.0,1017.0,61xSTKMHT490x15.9x0x1.6x279
,|0200226117|15.90|0.00|1.600|0.000,61,STKMHT490,15.9,0.0,1.6,5155.0,NBC,,,,,471.0,,,471.0,61xSTKMHT490x15.9x0x1.6x5155
C07002,|0200226117|19.10|0.00|1.600|0.000,61,STKMHT490,19.1,0.0,1.6,163.0,NBC,16220.0,1600.0,16220.0,1600.0,6225.0,2000.0,2000.0,4225.0,61xSTKMHT490x19.1x0x1.6x163
C07002,|0200226117|19.10|0.00|1.600|0.000,61,STKMHT490,19.1,0.0,1.6,297.0,NBC,639.0,320.0,639.0,320.0,580.0,280.0,280.0,300.0,61xSTKMHT490x19.1x0x1.6x297
,|0200226117|19.10|0.00|1.600|0.000,61,STKMHT490,19.1,0.0,1.6,5751.0,NBC,,,,,270.0,,,270.0,61xSTKMHT490x19.1x0x1.6x5751
C07002,|0200226117|19.10|0.00|2.000|0.000,61,STKMHT490,19.1,0.0,2.0,1282.0,NBC,2021.0,,2021.0,0.0,2151.0,540.0,540.0,1611.0,61xSTKMHT490x19.1x0x2x1282
C07002,|0200226117|19.10|0.00|2.000|0.000,61,STKMHT490,19.1,0.0,2.0,266.0,NBC,2482.0,,2482.0,0.0,1590.0,,,1590.0,61xSTKMHT490x19.1x0x2x266
C07002,|0200226117|19.10|0.00|2.000|0.000,61,STKMHT490,19.1,0.0,2.0,418.0,NBC,1622.0,162.0,1622.0,162.0,2181.0,1000.0,1000.0,1181.0,61xSTKMHT490x19.1x0x2x418
,|0200226117|19.10|0.00|2.000|0.000,61,STKMHT490,19.1,0.0,2.0,5179.0,NBC,,,,,1903.0,,,1903.0,61xSTKMHT490x19.1x0x2x5179
C07002,|0200226117|19.10|0.00|2.000|0.000,61,STKMHT490,19.1,0.0,2.0,570.0,NBC,190.0,180.0,190.0,180.0,27.0,,,27.0,61xSTKMHT490x19.1x0x2x570
,|0200226117|19.10|0.00|2.000|0.000,61,STKMHT490,19.1,0.0,2.0,5771.0,NBC,,,,,222.0,,,222.0,61xSTKMHT490x19.1x0x2x5771
C07002,|0200226117|19.10|0.00|2.000|0.000,61,STKMHT490,19.1,0.0,2.0,605.0,NBC,198.0,,198.0,0.0,2.0,,,2.0,61xSTKMHT490x19.1x0x2x605
C07002,|0200226117|19.10|0.00|2.000|0.000,61,STKMHT490,19.1,0.0,2.0,726.0,NBC,1568.0,,1568.0,0.0,2269.0,1040.0,1040.0,1229.0,61xSTKMHT490x19.1x0x2x726
,|0200226117|19.10|0.00|2.000|0.000,61,STKMHT490,19.1,0.0,2.0,920.0,NBC,,,,,30.0,,,30.0,61xSTKMHT490x19.1x0x2x920
C07002,|0200226117|22.20|0.00|2.300|0.000,61,STKMHT490,22.2,0.0,2.3,331.0,NBC,2539.0,,2539.0,0.0,2808.0,483.0,483.0,2325.0,61xSTKMHT490x22.2x0x2.3x331
C07002,|0200226117|22.20|0.00|2.300|0.000,61,STKMHT490,22.2,0.0,2.3,484.0,NBC,2524.0,,2524.0,0.0,2751.0,498.0,498.0,2253.0,61xSTKMHT490x22.2x0x2.3x484
,|0200226117|22.20|0.00|2.300|0.000,61,STKMHT490,22.2,0.0,2.3,5704.0,NBC,,,,,127.0,,,127.0,61xSTKMHT490x22.2x0x2.3x5704
,|0200226117|22.20|0.00|2.300|0.000,61,STKMHT490,22.2,0.0,2.3,5893.0,NBC,,,,,212.0,,,212.0,61xSTKMHT490x22.2x0x2.3x5893
,|0200226117|22.20|0.00|2.300|0.000,61,STKMHT490,22.2,0.0,2.3,5974.0,NBC,,,,,90.0,,,90.0,61xSTKMHT490x22.2x0x2.3x5974
,|0200226117|22.20|0.00|2.300|0.000,61,STKMHT490,22.2,0.0,2.3,6184.0,NBC,,,,,64.0,,,64.0,61xSTKMHT490x22.2x0x2.3x6184
C07002,|0200226117|22.20|0.00|2.300|0.000,61,STKMHT490,22.2,0.0,2.3,845.0,NBC,264.0,130.0,264.0,130.0,271.0,190.0,190.0,81.0,61xSTKMHT490x22.2x0x2.3x845
C07002,|0200226117|22.20|0.00|2.300|0.000,61,STKMHT490,22.2,0.0,2.3,875.0,NBC,261.0,170.0,261.0,170.0,464.0,220.0,220.0,244.0,61xSTKMHT490x22.2x0x2.3x875
C07002,|0200226117|25.40|0.00|1.600|0.000,61,STKMHT490,25.4,0.0,1.6,355.0,NBC,640.0,300.0,640.0,300.0,1446.0,300.0,300.0,1146.0,61xSTKMHT490x25.4x0x1.6x355
,|0200226117|25.40|0.00|1.600|0.000,61,STKMHT490,25.4,0.0,1.6,5822.0,NBC,,,,,89.0,,,89.0,61xSTKMHT490x25.4x0x1.6x5822
,|0200226117|25.40|0.00|1.600|0.000,61,STKMHT490,25.4,0.0,1.6,5884.0,IBC,,,,,150.0,,,150.0,61xSTKMHT490x25.4x0x1.6x5884
C07002,|0200226117|25.40|0.00|1.600|0.000,61,STKMHT490,25.4,0.0,1.6,635.0,NBC,395.0,290.0,395.0,290.0,315.0,,,315.0,61xSTKMHT490x25.4x0x1.6x635
,|0200226117|25.40|0.00|1.600|0.000,61,STKMHT490,25.4,0.0,1.6,647.0,IBC,,,,,714.0,,,714.0,61xSTKMHT490x25.4x0x1.6x647
